Date,City,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,WindSpeed,Rainfall,AQI,AQI_Category
2024-08-22,Delhi,40.1,100.4,31.6,12.6,0.64,13.0,28.6,82.2,7.9,0.0,100,Satisfactory
2024-08-23,Delhi,32.3,116.7,30.2,12.7,0.77,16.2,28.6,76.4,12.3,6.3,111,Moderate
2024-08-24,Delhi,17.1,66.3,28.5,11.9,1.0,8.5,27.2,77.1,9.4,0.0,66,Satisfactory
2024-08-25,Delhi,34.8,58.8,15.8,12.6,1.25,16.5,27.6,81.1,9.9,19.3,63,Satisfactory
2024-08-26,Delhi,51.6,81.1,25.1,14.0,0.63,7.8,26.2,70.3,10.1,0.0,86,Satisfactory
2024-08-27,Delhi,49.4,82.5,21.8,14.8,1.09,4.3,27.2,77.6,15.1,0.0,82,Satisfactory
2024-08-28,Delhi,32.1,105.9,27.3,12.0,0.94,10.0,29.5,71.9,10.1,0.0,104,Moderate
2024-08-29,Delhi,25.6,67.8,27.5,17.1,0.69,1.0,27.1,75.2,8.4,16.0,68,Satisfactory
2024-08-30,Delhi,49.2,87.7,26.6,12.4,0.91,12.0,32.1,78.0,7.2,10.0,88,Satisfactory
2024-08-31,Delhi,56.5,80.1,24.3,11.8,0.92,13.9,29.9,71.4,8.0,5.5,94,Satisfactory
2024-09-01,Delhi,56.4,89.1,31.1,14.5,0.98,19.4,33.7,70.0,11.7,0.0,94,Satisfactory
2024-09-02,Delhi,30.5,75.0,27.1,13.3,0.86,16.3,31.8,80.8,7.5,5.0,75,Satisfactory
2024-09-03,Delhi,52.8,49.4,29.3,13.1,0.89,14.0,31.5,63.9,7.4,0.0,88,Satisfactory
2024-09-04,Delhi,56.2,62.9,24.5,14.0,1.1,17.9,30.2,71.8,4.2,18.0,94,Satisfactory
2024-09-05,Delhi,61.2,82.3,28.9,14.7,0.78,20.5,29.6,75.0,9.4,22.9,104,Moderate
2024-09-06,Delhi,48.0,93.2,31.8,15.7,0.99,21.8,32.0,72.1,7.5,22.8,93,Satisfactory
2024-09-07,Delhi,37.7,50.0,17.9,13.5,0.65,13.5,29.7,76.0,12.0,0.0,63,Satisfactory
2024-09-08,Delhi,36.0,104.1,18.6,15.4,0.97,21.3,32.8,69.2,11.3,18.2,103,Moderate
2024-09-09,Delhi,33.8,106.7,18.7,15.0,1.06,10.9,29.9,69.0,9.4,0.0,104,Moderate
2024-09-10,Delhi,48.9,46.1,24.0,13.8,1.04,16.4,32.8,74.5,7.1,0.0,82,Satisfactory
2024-09-11,Delhi,46.3,97.7,25.1,12.7,0.86,15.9,31.6,76.5,8.8,0.0,98,Satisfactory
2024-09-12,Delhi,50.0,111.1,24.0,15.8,1.18,22.2,32.1,74.2,10.9,0.0,107,Moderate
2024-09-13,Delhi,42.3,59.5,29.2,15.0,0.69,19.7,32.9,77.5,8.2,10.8,71,Satisfactory
2024-09-14,Delhi,67.4,67.8,17.7,16.5,1.18,13.5,29.6,75.1,9.6,2.8,125,Moderate
2024-09-15,Delhi,36.6,94.0,18.7,17.2,0.83,18.3,34.5,78.3,6.3,15.7,94,Satisfactory
2024-09-16,Delhi,41.0,89.5,10.0,13.8,0.89,13.0,33.7,79.1,9.4,26.4,89,Satisfactory
2024-09-17,Delhi,64.2,81.3,21.3,14.6,0.83,14.6,34.0,69.9,11.2,0.0,114,Moderate
2024-09-18,Delhi,48.8,105.5,24.0,15.0,0.89,19.6,34.6,73.8,6.0,0.0,104,Moderate
2024-09-19,Delhi,29.1,85.7,24.8,14.3,1.1,24.3,33.6,66.6,7.2,0.0,86,Satisfactory
2024-09-20,Delhi,41.8,66.1,25.3,14.7,1.18,16.7,33.1,63.9,5.4,0.0,70,Satisfactory
2024-09-21,Delhi,38.8,84.7,27.6,14.7,1.44,22.0,33.7,65.0,7.3,0.0,85,Satisfactory
2024-09-22,Delhi,61.6,80.9,25.9,13.5,1.31,17.2,33.0,68.8,3.8,0.0,105,Moderate
2024-09-23,Delhi,49.2,77.1,27.4,14.4,0.74,24.4,37.4,73.0,8.2,0.0,82,Satisfactory
2024-09-24,Delhi,22.6,61.2,30.5,14.1,0.9,22.9,37.4,74.8,7.1,0.0,61,Satisfactory
2024-09-25,Delhi,38.5,111.8,16.2,14.8,0.7,22.0,37.9,76.3,11.6,0.0,108,Moderate
2024-09-26,Delhi,36.6,100.7,32.3,13.8,0.97,19.6,34.0,64.8,6.0,7.0,100,Satisfactory
2024-09-27,Delhi,54.8,101.4,24.4,13.3,0.9,27.7,37.2,68.4,5.9,5.7,101,Moderate
2024-09-28,Delhi,49.4,72.0,22.2,13.6,1.1,25.1,37.5,63.9,7.8,8.5,82,Satisfactory
2024-09-29,Delhi,61.8,92.6,35.9,14.0,1.24,20.0,32.5,56.1,5.6,10.4,106,Moderate
2024-09-30,Delhi,59.4,203.2,44.2,15.1,1.81,16.3,32.8,70.1,7.2,0.0,169,Moderate
2024-10-01,Delhi,100.1,159.5,53.6,13.8,1.97,18.7,35.3,67.6,3.7,0.0,234,Poor
2024-10-02,Delhi,83.2,185.4,40.2,15.8,1.71,25.0,37.5,69.0,10.4,0.0,177,Moderate
2024-10-03,Delhi,89.8,184.8,44.1,13.4,1.98,28.8,36.6,66.4,6.4,0.0,199,Moderate
2024-10-04,Delhi,100.2,153.4,49.2,14.4,1.9,22.7,38.9,61.7,6.1,0.0,234,Poor
2024-10-05,Delhi,66.6,175.8,53.1,13.3,2.1,31.9,37.0,49.4,6.1,0.0,151,Moderate
2024-10-06,Delhi,83.1,143.8,53.1,14.4,1.95,21.1,36.6,69.6,4.2,0.0,177,Moderate
2024-10-07,Delhi,91.1,195.0,49.2,16.7,1.83,24.0,34.4,64.9,2.5,0.0,204,Poor
2024-10-08,Delhi,62.8,135.0,43.9,15.0,1.61,38.2,37.6,64.5,8.8,0.0,123,Moderate
2024-10-09,Delhi,84.4,170.1,40.5,15.4,1.82,19.5,39.7,65.7,6.4,0.0,181,Moderate
2024-10-10,Delhi,88.7,118.2,48.6,14.2,1.73,31.3,36.3,60.2,9.9,0.0,196,Moderate
2024-10-11,Delhi,102.1,130.9,34.3,14.2,1.96,30.6,35.8,54.9,4.9,0.0,240,Poor
2024-10-12,Delhi,87.0,169.9,42.5,15.0,1.43,22.9,37.2,59.4,8.3,0.0,190,Moderate
2024-10-13,Delhi,93.1,141.5,45.4,15.9,1.87,26.0,38.7,56.2,6.1,0.0,210,Poor
2024-10-14,Delhi,98.3,203.6,43.0,13.9,1.93,23.5,38.4,64.2,1.8,0.0,228,Poor
2024-10-15,Delhi,91.7,175.4,45.7,14.9,1.81,24.8,40.8,55.9,4.8,0.0,206,Poor
2024-10-16,Delhi,90.6,181.8,40.7,17.6,1.89,35.5,38.8,68.6,5.8,0.7,202,Poor
2024-10-17,Delhi,92.9,190.5,46.1,12.1,1.66,24.3,37.4,68.5,7.3,0.0,210,Poor
2024-10-18,Delhi,61.7,177.9,44.5,15.7,1.67,35.5,39.0,58.7,8.1,0.0,152,Moderate
2024-10-19,Delhi,95.7,205.9,51.6,14.0,1.92,24.1,40.2,61.5,5.4,0.0,219,Poor
2024-10-20,Delhi,89.0,145.8,50.9,15.5,1.94,26.0,39.6,60.4,1.8,0.0,197,Moderate
2024-10-21,Delhi,81.6,180.0,45.7,15.0,2.0,20.6,40.5,66.0,4.6,0.0,172,Moderate
2024-10-22,Delhi,88.1,167.1,39.5,17.4,1.9,34.5,41.0,57.6,4.6,0.0,194,Moderate
2024-10-23,Delhi,83.7,161.5,43.4,15.9,1.91,29.0,40.5,51.7,6.4,0.0,179,Moderate
2024-10-24,Delhi,53.6,161.6,43.3,12.8,1.74,28.7,38.1,55.8,3.6,0.0,141,Moderate
2024-10-25,Delhi,95.8,141.7,39.7,14.7,1.93,32.2,41.2,57.5,4.1,0.0,219,Poor
2024-10-26,Delhi,74.2,145.6,39.4,14.5,1.98,32.4,38.7,50.8,6.5,0.0,147,Moderate
2024-10-27,Delhi,87.1,143.3,52.4,16.7,2.2,30.0,40.9,57.7,3.0,0.0,190,Moderate
2024-10-28,Delhi,99.3,124.6,46.1,16.0,1.94,32.3,40.5,66.1,3.9,0.0,231,Poor
2024-10-29,Delhi,82.5,193.1,50.3,17.1,1.76,38.4,39.9,60.6,3.2,0.0,175,Moderate
2024-10-30,Delhi,74.8,175.8,39.8,16.5,1.98,37.2,41.9,57.5,8.6,0.0,151,Moderate
2024-10-31,Delhi,211.3,357.8,94.3,13.8,4.41,26.0,40.1,48.4,3.3,0.0,370,Very Poor
2024-11-01,Delhi,201.5,397.4,105.5,19.7,3.98,36.0,40.0,58.0,2.5,0.2,363,Very Poor
2024-11-02,Delhi,181.9,374.4,102.6,16.4,4.2,32.0,39.5,56.4,5.8,0.0,348,Very Poor
2024-11-03,Delhi,196.0,375.8,101.3,17.2,4.31,42.1,40.0,47.7,3.5,0.0,358,Very Poor
2024-11-04,Delhi,203.4,388.6,106.6,14.1,4.33,35.5,38.5,49.8,5.3,0.0,364,Very Poor
2024-11-05,Delhi,167.3,387.7,96.1,17.8,4.08,30.8,40.1,51.6,5.9,0.0,347,Very Poor
2024-11-06,Delhi,159.5,390.6,102.8,13.8,3.89,38.8,39.0,49.4,7.6,0.0,351,Very Poor
2024-11-07,Delhi,196.9,340.9,107.8,17.2,4.19,32.2,38.5,44.6,7.0,0.0,359,Very Poor
2024-11-08,Delhi,214.6,443.3,106.0,15.1,4.48,35.9,42.6,50.0,2.3,0.0,419,Severe
2024-11-09,Delhi,192.5,335.9,93.6,16.0,4.18,31.2,38.5,55.2,9.3,0.0,356,Very Poor
2024-11-10,Delhi,221.8,435.7,114.4,17.8,4.28,25.8,40.0,46.2,2.4,0.0,408,Severe
2024-11-11,Delhi,182.5,397.7,99.2,18.1,4.1,39.4,39.8,51.2,8.2,0.0,360,Very Poor
2024-11-12,Delhi,206.2,382.1,110.7,15.8,4.15,36.3,41.0,47.6,3.5,0.0,366,Very Poor
2024-11-13,Delhi,196.0,379.4,112.7,18.7,4.56,31.7,38.5,42.1,1.1,0.0,358,Very Poor
2024-11-14,Delhi,195.3,356.0,106.9,15.3,4.32,35.8,40.6,48.1,4.3,0.0,358,Very Poor
2024-11-15,Delhi,218.3,370.9,104.5,15.9,4.45,29.7,38.9,57.9,6.8,0.0,376,Very Poor
2024-11-16,Delhi,212.2,413.3,119.5,19.2,4.46,31.7,37.6,42.6,4.3,0.0,379,Very Poor
2024-11-17,Delhi,220.1,343.1,116.7,16.0,4.51,44.0,40.8,47.2,4.2,0.0,377,Very Poor
2024-11-18,Delhi,192.4,402.3,108.4,13.9,4.22,28.2,38.9,43.8,8.3,0.0,365,Very Poor
2024-11-19,Delhi,217.1,435.8,115.2,17.5,4.6,38.8,39.8,47.6,5.2,0.0,408,Severe
2024-11-20,Delhi,214.9,352.3,109.1,16.1,4.22,34.7,40.7,44.6,8.8,0.0,373,Very Poor
2024-11-21,Delhi,221.0,415.4,117.5,14.0,4.77,33.1,42.2,48.1,2.0,0.0,382,Very Poor
2024-11-22,Delhi,208.4,442.1,121.4,16.2,4.66,25.0,35.4,54.5,6.4,0.0,417,Severe
2024-11-23,Delhi,214.6,409.6,116.3,15.8,4.67,24.3,37.8,41.8,4.5,5.5,374,Very Poor
2024-11-24,Delhi,189.3,434.6,120.7,15.5,4.2,29.9,38.6,37.1,6.2,0.0,407,Severe
2024-11-25,Delhi,246.3,442.8,115.9,13.6,4.75,32.1,39.6,38.1,3.1,0.0,418,Severe
2024-11-26,Delhi,246.0,412.2,115.6,17.8,4.6,34.4,40.3,40.1,5.2,0.0,397,Very Poor
2024-11-27,Delhi,240.8,428.5,129.6,14.7,5.21,24.2,39.6,39.9,1.4,0.0,398,Very Poor
2024-11-28,Delhi,237.3,448.5,111.5,14.6,5.14,30.2,40.1,44.4,2.5,0.0,426,Severe
2024-11-29,Delhi,233.5,448.3,113.1,14.2,4.84,37.5,37.6,40.7,8.2,0.0,426,Severe
2024-11-30,Delhi,227.1,452.5,116.5,18.1,4.9,38.1,40.3,37.2,4.0,0.0,432,Severe
2024-12-01,Delhi,234.5,493.4,113.5,16.0,4.96,37.4,41.4,35.4,4.0,0.0,491,Severe
2024-12-02,Delhi,219.7,454.7,121.6,16.5,5.01,33.9,39.0,34.1,4.5,0.0,435,Severe
2024-12-03,Delhi,207.0,427.0,114.4,15.2,4.61,29.2,40.4,38.7,6.7,0.0,396,Very Poor
2024-12-04,Delhi,204.5,416.0,110.7,15.1,4.53,42.3,42.2,46.5,7.9,0.0,383,Very Poor
2024-12-05,Delhi,259.1,396.9,127.3,17.9,4.72,35.1,38.3,44.9,5.2,0.1,404,Severe
2024-12-06,Delhi,230.9,501.1,127.1,17.3,4.97,28.8,39.3,38.1,2.4,0.0,500,Severe
2024-12-07,Delhi,236.0,458.0,129.2,17.3,4.9,34.0,40.3,32.1,3.2,3.1,440,Severe
2024-12-08,Delhi,250.0,507.7,125.7,15.0,5.31,26.0,40.4,43.0,1.3,0.0,500,Severe
2024-12-09,Delhi,246.8,460.9,126.3,16.8,5.09,31.5,37.5,41.2,2.7,0.0,444,Severe
2024-12-10,Delhi,244.2,466.7,130.5,17.4,5.12,32.0,37.6,37.0,2.0,0.0,452,Severe
2024-12-11,Delhi,244.4,409.9,130.1,19.6,5.12,28.4,39.1,39.8,2.4,3.4,396,Very Poor
2024-12-12,Delhi,215.4,432.3,124.1,17.8,5.03,25.8,38.7,38.8,6.4,0.0,403,Severe
2024-12-13,Delhi,255.0,449.4,121.9,15.7,5.1,38.9,39.2,36.7,4.1,0.0,428,Severe
2024-12-14,Delhi,227.4,434.5,122.4,18.1,4.9,37.0,38.8,32.4,9.0,0.0,406,Severe
2024-12-15,Delhi,253.0,485.5,122.6,15.0,5.05,31.4,37.2,33.5,4.7,0.0,479,Severe
2024-12-16,Delhi,240.0,457.5,117.2,17.8,5.05,44.0,36.8,42.9,4.9,0.0,439,Severe
2024-12-17,Delhi,222.8,415.9,126.2,17.2,5.23,41.3,40.9,34.9,3.8,0.0,382,Very Poor
2024-12-18,Delhi,227.1,466.5,125.3,15.7,5.01,26.1,35.5,24.0,5.7,0.0,452,Severe
2024-12-19,Delhi,244.7,456.9,122.9,16.1,4.78,27.3,35.1,31.7,5.1,0.0,438,Severe
2024-12-20,Delhi,253.0,498.5,129.7,15.3,4.99,34.5,39.1,27.7,2.9,0.0,498,Severe
2024-12-21,Delhi,235.1,481.8,131.0,16.4,5.06,40.5,39.9,36.2,4.0,0.0,474,Severe
2024-12-22,Delhi,232.5,430.8,123.0,13.7,5.13,21.7,37.7,31.8,6.1,0.0,401,Severe
2024-12-23,Delhi,245.0,456.9,126.0,14.6,5.3,23.8,34.7,23.9,3.9,0.0,438,Severe
2024-12-24,Delhi,262.1,476.2,128.1,16.8,5.16,29.7,36.8,29.6,4.4,0.0,466,Severe
2024-12-25,Delhi,228.0,424.1,124.6,16.7,5.07,29.8,35.7,33.0,4.5,0.0,393,Very Poor
2024-12-26,Delhi,253.3,436.9,129.1,14.5,4.89,27.1,36.0,23.7,5.4,0.0,410,Severe
2024-12-27,Delhi,251.2,488.9,135.5,16.7,5.33,33.2,35.6,31.4,1.8,0.5,484,Severe
2024-12-28,Delhi,246.1,476.7,120.7,15.0,5.03,30.0,33.9,35.6,6.5,0.0,467,Severe
2024-12-29,Delhi,263.3,439.3,140.0,17.7,5.47,26.1,36.0,28.1,3.5,0.0,413,Severe
2024-12-30,Delhi,259.0,506.7,128.8,15.9,5.33,20.0,35.0,25.6,3.1,0.0,500,Severe
2024-12-31,Delhi,250.5,466.6,131.0,15.4,5.35,36.5,36.0,28.9,3.8,0.0,452,Severe
2025-01-01,Delhi,261.1,461.3,130.5,15.3,5.66,30.7,35.3,37.5,1.4,0.0,445,Severe
2025-01-02,Delhi,227.3,450.8,132.5,17.3,5.0,26.7,35.2,24.7,3.8,0.0,430,Severe
2025-01-03,Delhi,252.2,451.3,134.1,18.6,5.29,27.6,34.9,36.4,5.6,0.0,430,Severe
2025-01-04,Delhi,271.4,464.4,138.7,14.4,5.4,22.9,35.1,29.2,4.0,0.0,449,Severe
2025-01-05,Delhi,232.1,455.0,131.0,17.9,5.13,30.4,32.2,32.9,6.3,0.0,436,Severe
2025-01-06,Delhi,273.9,503.6,133.2,16.7,5.64,33.0,34.4,30.0,1.1,0.0,500,Severe
2025-01-07,Delhi,254.8,461.9,128.8,17.1,5.47,23.1,35.2,35.3,4.5,0.0,446,Severe
2025-01-08,Delhi,250.7,469.3,127.8,14.6,5.24,13.6,30.1,29.3,6.2,0.0,456,Severe
2025-01-09,Delhi,246.7,505.9,135.6,15.4,5.66,29.1,36.7,34.1,3.2,0.0,500,Severe
2025-01-10,Delhi,273.5,497.5,129.4,14.8,5.3,26.0,34.4,28.1,5.2,0.0,496,Severe
2025-01-11,Delhi,265.2,497.3,138.0,21.2,5.06,24.8,33.5,32.0,5.5,0.0,496,Severe
2025-01-12,Delhi,278.8,460.1,127.0,15.8,5.1,20.5,29.7,33.7,3.4,0.0,443,Severe
2025-01-13,Delhi,258.9,534.4,140.8,15.2,5.56,16.7,29.5,30.9,1.0,0.0,500,Severe
2025-01-14,Delhi,239.8,478.2,130.3,14.4,5.07,24.6,33.1,23.8,5.8,0.0,469,Severe
2025-01-15,Delhi,262.4,529.3,127.8,13.7,5.48,18.0,32.0,27.7,3.6,0.0,500,Severe
2025-01-16,Delhi,272.2,493.3,137.2,14.4,5.17,6.2,31.4,26.6,4.1,0.0,490,Severe
2025-01-17,Delhi,243.3,468.2,133.7,14.1,5.25,22.6,30.5,35.2,5.7,0.0,455,Severe
2025-01-18,Delhi,228.2,441.4,118.2,16.8,4.93,19.7,30.8,33.8,10.4,0.0,416,Severe
2025-01-19,Delhi,244.7,467.7,127.7,15.1,5.11,12.0,29.7,31.3,7.7,0.0,454,Severe
2025-01-20,Delhi,254.3,448.0,123.8,16.3,5.17,18.1,30.0,31.2,5.4,0.0,426,Severe
2025-01-21,Delhi,247.7,513.9,124.6,18.5,5.3,23.0,30.2,20.1,4.1,0.0,500,Severe
2025-01-22,Delhi,237.3,507.1,132.5,16.8,5.5,13.0,30.6,35.8,4.1,0.0,500,Severe
2025-01-23,Delhi,250.1,501.4,135.9,16.4,5.31,18.4,31.1,27.1,4.7,0.0,500,Severe
2025-01-24,Delhi,260.8,444.7,137.3,14.2,5.45,19.4,32.0,29.0,5.4,0.7,421,Severe
2025-01-25,Delhi,237.4,494.8,133.6,16.9,5.15,12.8,29.4,20.6,4.1,0.0,493,Severe
2025-01-26,Delhi,248.9,473.4,124.1,15.9,4.97,23.5,32.2,26.3,8.4,0.0,462,Severe
2025-01-27,Delhi,263.1,419.5,116.4,17.1,5.12,16.1,30.6,30.0,6.4,0.0,405,Severe
2025-01-28,Delhi,250.8,443.1,128.4,15.7,4.95,17.0,29.4,29.7,7.4,0.0,419,Severe
2025-01-29,Delhi,224.1,458.8,129.9,17.9,5.14,7.6,28.8,32.4,4.7,0.0,441,Severe
2025-01-30,Delhi,251.8,481.6,141.5,15.9,5.38,12.2,28.3,27.6,3.3,1.3,474,Severe
2025-01-31,Delhi,252.5,456.8,131.0,17.0,5.29,18.9,27.0,27.1,4.4,0.0,438,Severe
2025-02-01,Delhi,261.5,428.3,117.5,17.3,5.28,2.7,24.4,18.1,4.4,0.0,405,Severe
2025-02-02,Delhi,234.7,468.6,115.6,15.1,4.98,10.0,26.3,25.3,5.6,0.0,455,Severe
2025-02-03,Delhi,256.4,495.0,143.8,15.7,5.47,2.5,26.7,34.1,1.8,0.0,493,Severe
2025-02-04,Delhi,257.2,500.8,130.1,16.8,5.13,1.0,23.7,34.4,5.5,0.0,500,Severe
2025-02-05,Delhi,256.3,439.6,132.5,16.3,4.77,20.6,29.0,27.2,6.6,0.0,414,Severe
2025-02-06,Delhi,221.0,456.9,137.3,17.1,5.09,15.5,25.9,33.8,5.7,0.0,438,Severe
2025-02-07,Delhi,237.1,500.5,130.7,15.1,5.39,10.5,26.8,31.5,3.5,0.0,500,Severe
2025-02-08,Delhi,246.1,424.5,131.1,16.2,5.0,6.2,27.4,29.0,5.6,0.0,397,Very Poor
2025-02-09,Delhi,238.5,459.2,136.1,14.1,5.24,12.8,24.3,20.5,5.6,0.0,442,Severe
2025-02-10,Delhi,243.4,465.9,125.7,14.1,5.07,14.0,24.5,31.7,4.9,0.0,451,Severe
2025-02-11,Delhi,230.8,411.8,120.7,17.4,4.81,1.0,23.2,25.5,6.2,0.0,385,Very Poor
2025-02-12,Delhi,231.7,459.1,127.5,15.7,5.18,1.7,24.2,34.5,5.6,0.0,442,Severe
2025-02-13,Delhi,253.3,421.6,122.4,17.9,4.95,16.1,26.6,31.8,5.4,0.0,401,Severe
2025-02-14,Delhi,215.2,444.0,118.8,13.8,4.94,2.5,27.2,29.1,7.5,0.0,420,Severe
2025-02-15,Delhi,224.0,438.0,122.8,13.9,4.78,3.9,23.9,36.0,6.5,0.0,411,Severe
2025-02-16,Delhi,213.1,451.0,127.3,16.6,4.92,6.5,21.1,31.6,5.7,0.0,430,Severe
2025-02-17,Delhi,229.8,497.2,123.3,16.3,4.93,9.7,24.9,33.1,4.6,0.0,496,Severe
2025-02-18,Delhi,240.0,391.5,135.3,16.7,4.93,4.3,21.0,29.0,4.2,0.0,392,Very Poor
2025-02-19,Delhi,220.8,420.5,117.9,14.1,4.86,9.4,23.7,28.5,6.8,0.0,388,Very Poor
2025-02-20,Delhi,219.9,405.2,115.7,17.8,4.94,9.1,23.9,36.1,7.1,0.0,377,Very Poor
2025-02-21,Delhi,224.0,444.9,118.9,15.6,4.85,12.4,24.5,27.8,7.2,0.0,421,Severe
2025-02-22,Delhi,202.1,446.6,115.1,15.7,4.63,10.3,21.6,32.1,4.5,0.0,424,Severe
2025-02-23,Delhi,224.0,393.0,116.7,15.5,4.39,1.0,20.7,38.8,8.6,0.0,380,Very Poor
2025-02-24,Delhi,237.3,421.8,123.2,14.1,4.87,7.1,22.5,29.9,5.6,0.0,390,Very Poor
2025-02-25,Delhi,234.8,466.4,118.9,15.4,5.01,6.7,22.9,23.3,5.3,0.0,452,Severe
2025-02-26,Delhi,213.2,461.8,130.2,17.4,5.04,3.1,23.5,34.6,4.5,0.0,445,Severe
2025-02-27,Delhi,222.9,442.6,121.6,16.9,4.75,6.0,19.6,37.6,7.8,3.0,418,Severe
2025-02-28,Delhi,242.9,403.2,122.8,14.8,4.94,3.2,20.4,37.4,4.2,0.1,395,Very Poor
2025-03-01,Delhi,92.7,142.0,43.8,15.4,1.98,11.8,18.5,35.9,5.9,0.0,209,Poor
2025-03-02,Delhi,76.4,149.5,42.4,13.7,2.0,2.3,19.4,39.4,2.8,1.0,155,Moderate
2025-03-03,Delhi,93.7,159.0,39.8,17.6,1.72,1.0,20.9,37.7,7.7,0.0,212,Poor
2025-03-04,Delhi,91.4,152.1,50.9,16.8,2.14,9.4,19.9,30.0,6.4,0.0,205,Poor
2025-03-05,Delhi,86.0,180.6,46.7,14.7,1.88,1.0,21.6,27.8,8.9,0.0,187,Moderate
2025-03-06,Delhi,96.1,118.8,43.0,16.5,1.91,3.0,20.0,33.5,7.0,0.0,220,Poor
2025-03-07,Delhi,97.4,139.2,45.3,15.5,1.68,5.2,19.3,37.3,7.0,0.0,225,Poor
2025-03-08,Delhi,110.2,185.3,44.2,17.2,1.69,10.6,18.3,38.8,5.4,0.0,267,Poor
2025-03-09,Delhi,76.7,157.1,40.4,18.6,1.75,7.6,18.9,32.9,7.0,0.0,156,Moderate
2025-03-10,Delhi,95.4,185.3,49.4,15.2,1.65,1.0,19.0,31.2,7.7,0.0,218,Poor
2025-03-11,Delhi,87.3,202.0,50.0,17.8,1.89,8.1,18.7,39.1,3.4,1.9,191,Moderate
2025-03-12,Delhi,84.8,157.4,48.8,16.9,1.74,3.6,20.7,43.2,5.6,0.0,183,Moderate
2025-03-13,Delhi,87.2,155.3,50.9,11.6,1.83,2.8,15.0,44.2,6.9,0.0,191,Moderate
2025-03-14,Delhi,97.2,148.4,42.9,17.5,1.91,1.0,17.1,45.9,6.2,0.0,224,Poor
2025-03-15,Delhi,89.5,126.6,34.8,11.5,1.87,4.0,16.7,39.5,9.7,0.0,198,Moderate
2025-03-16,Delhi,103.9,117.9,43.0,15.4,1.85,3.5,17.0,44.8,9.4,0.0,246,Poor
2025-03-17,Delhi,82.4,130.0,48.7,15.3,1.6,1.0,18.0,41.7,12.5,0.0,175,Moderate
2025-03-18,Delhi,107.6,178.2,38.4,16.4,1.68,7.5,18.0,37.8,6.9,0.0,259,Poor
2025-03-19,Delhi,78.9,140.2,49.9,14.7,1.58,6.6,15.2,42.3,10.5,0.0,163,Moderate
2025-03-20,Delhi,82.1,164.1,47.8,17.1,1.94,2.5,15.3,34.4,5.5,0.0,174,Moderate
2025-03-21,Delhi,68.5,118.2,46.0,16.5,1.8,2.7,15.9,42.1,11.0,0.0,128,Moderate
2025-03-22,Delhi,81.4,139.6,46.0,16.2,1.79,3.8,18.1,37.5,10.4,0.0,171,Moderate
2025-03-23,Delhi,90.5,155.6,47.6,16.4,1.72,1.6,15.8,52.2,10.9,0.0,202,Poor
2025-03-24,Delhi,77.4,128.9,44.1,14.0,1.84,5.1,15.5,24.7,9.1,0.0,158,Moderate
2025-03-25,Delhi,90.6,170.1,44.5,16.2,2.01,2.0,16.9,37.0,8.8,0.0,202,Poor
2025-03-26,Delhi,87.5,156.7,43.8,14.7,1.87,1.0,15.4,35.8,7.0,0.0,192,Moderate
2025-03-27,Delhi,90.7,163.7,39.0,15.9,1.57,2.1,16.9,38.3,10.3,0.0,202,Poor
2025-03-28,Delhi,71.4,173.3,44.5,12.0,1.89,3.1,16.4,46.0,8.9,0.0,149,Moderate
2025-03-29,Delhi,70.3,149.4,61.0,15.0,2.05,1.0,16.5,36.9,2.6,0.0,134,Moderate
2025-03-30,Delhi,79.3,155.2,39.0,16.2,1.51,1.0,11.3,41.9,8.5,1.1,164,Moderate
2025-03-31,Delhi,80.4,119.3,41.0,16.4,1.98,1.2,15.4,45.7,9.0,0.0,168,Moderate
2025-04-01,Delhi,71.6,161.4,42.2,17.4,1.61,6.6,15.2,33.9,10.5,0.0,141,Moderate
2025-04-02,Delhi,83.1,163.7,44.8,16.6,1.91,1.0,13.5,43.1,8.9,0.0,177,Moderate
2025-04-03,Delhi,89.7,142.8,39.9,17.4,1.64,1.0,15.1,38.3,10.5,0.0,199,Moderate
2025-04-04,Delhi,55.8,144.7,41.7,16.0,1.39,16.0,13.7,48.1,9.1,0.0,130,Moderate
2025-04-05,Delhi,110.0,171.8,46.7,15.5,1.68,1.0,14.2,45.8,11.8,0.0,267,Poor
2025-04-06,Delhi,89.0,162.0,46.5,14.5,2.28,10.1,12.0,42.0,6.8,0.0,197,Moderate
2025-04-07,Delhi,71.6,142.8,49.1,16.7,1.99,1.0,11.2,47.0,8.3,0.0,139,Moderate
2025-04-08,Delhi,74.3,197.0,45.6,16.2,1.66,1.0,13.7,49.4,8.7,0.0,165,Moderate
2025-04-09,Delhi,85.4,177.2,48.0,14.6,1.67,1.0,11.9,46.0,7.6,0.0,185,Moderate
2025-04-10,Delhi,83.8,131.6,40.2,17.1,1.82,4.0,12.1,50.3,11.6,0.0,179,Moderate
2025-04-11,Delhi,75.2,190.5,43.7,16.0,1.9,5.5,10.6,48.5,11.9,0.0,160,Moderate
2025-04-12,Delhi,96.0,101.8,50.3,16.8,1.67,6.0,11.6,45.6,10.3,0.0,220,Poor
2025-04-13,Delhi,62.2,152.6,39.1,17.7,1.84,1.0,12.2,54.5,11.9,0.0,135,Moderate
2025-04-14,Delhi,91.4,176.4,44.5,13.0,1.69,8.6,10.1,46.8,10.9,0.0,205,Poor
